id,incident_date,incident_time,reporting_channel,follow_up_status,is_anonymous,created_at,updated_at,location,incident_type,severity_level,victim_age,victim_gender,perpetrator_relationship,support_provided,notes,is_acknowledged,acknowledged_at,last_verified_location,location_confidence,location_source,latitude,location_accuracy,longitude,reporter_type
82,2/6/2025,4:25,Dashboard,Closed,FALSE,2/6/2025 16:00,2/7/2025 4:00,Abuja,Sexual Assault,Critical,13,Female,Teacher,Legal Aid,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,2/7/2025 1:00,Abuja,high,gps,9.089853,23.8,7.402177,bystander
83,1/29/2025,16:04,Dashboard,Closed,TRUE,1/29/2025 2:00,1/31/2025 18:00,Ibadan,Child Abuse,Critical,50,Female,Employer,Medical Care,I am a teacher. One of my students has been coming to school with visible injuries and seems very withdrawn. I suspect abuse at home.,TRUE,1/29/2025 13:00,Ibadan,high,gps,7.336529,13.9,3.98053,bystander
84,2/6/2025,21:22,Dashboard,Ongoing,FALSE,2/6/2025 18:00,2/8/2025 6:00,Lagos,Harassment,High,64,Female,Colleague,Medical Care,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,2/7/2025 3:00,Lagos,high,gps,6.506478,11,3.347852,bystander
85,2/7/2025,10:23,Dashboard,Ongoing,FALSE,2/8/2025 12:00,2/9/2025 19:00,Ibadan,Others,Low,34,Female,Guardian,Shelter,I have been receiving death threats from people whose identity I do not fully know. I believe it is connected to a land dispute involving my family.,TRUE,2/8/2025 23:00,Ibadan,high,gps,7.331578,24.8,3.956089,victim
86,2/7/2025,11:50,Mobile App,Ongoing,FALSE,2/7/2025 15:00,2/9/2025 19:00,Abeokuta,Sexual Assault,Critical,8,Male,Partner,Shelter,My roommate told me she was assaulted last week. She has been very withdrawn since then. I convinced her to let me report so she can get support.,TRUE,2/7/2025 20:00,Abeokuta,high,gps,7.165256,16.8,3.313559,bystander
87,2/7/2025,14:40,Community Center,Closed,FALSE,2/9/2025 0:00,2/11/2025 23:00,Jos,Harassment,Medium,56,Female,Guardian,Legal Aid,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,2/9/2025 11:00,Jos,medium,manual_entry,9.897709,171.9,8.83095,bystander
88,2/7/2025,16:27,Hotline,Ongoing,FALSE,2/7/2025 8:00,2/8/2025 9:00,Lagos,Domestic Violence,High,36,Female,Guardian,Shelter,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,2/7/2025 20:00,Lagos,low,manual_entry,6.538917,136.2,3.346637,bystander
89,2/8/2025,11:36,Mobile App,Closed,FALSE,2/9/2025 23:00,2/12/2025 19:00,Onitsha,Harassment,Medium,70,Male,Neighbor,Counseling,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,2/10/2025 19:00,Onitsha,high,gps,6.161894,25.8,6.775674,bystander
90,2/8/2025,12:28,Mobile App,Closed,TRUE,2/9/2025 0:00,2/9/2025 23:00,Port Harcourt,Domestic Violence,Critical,9,Female,Partner,Shelter,He hit me again tonight. I managed to lock myself in the bathroom and call for help. This has been going on for months and I am scared for my life.,TRUE,2/9/2025 10:00,Port Harcourt,medium,gps,4.859273,8.2,7.013552,victim
91,2/8/2025,23:19,Dashboard,Ongoing,FALSE,2/9/2025 12:00,2/11/2025 2:00,Kano,Domestic Violence,High,63,Female,Relative,Shelter,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",TRUE,2/9/2025 15:00,Kano,high,gps,11.986307,7.6,8.553347,victim
92,2/9/2025,8:00,Mobile App,Ongoing,TRUE,2/9/2025 19:00,2/12/2025 8:00,Abuja,Harassment,Low,18,Female,Guardian,Shelter,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,2/10/2025 1:00,Abuja,high,gps,9.118969,11.3,7.436334,bystander
93,2/9/2025,22:06,Community Center,Closed,TRUE,2/9/2025 5:00,2/11/2025 9:00,Lagos,Sexual Assault,High,40,Female,Stranger,Counseling,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,2/9/2025 21:00,Lagos,low,manual_entry,6.500194,118.3,3.395198,bystander
94,2/10/2025,2:22,Dashboard,Ongoing,FALSE,2/10/2025 16:00,2/11/2025 8:00,Abuja,Domestic Violence,High,64,Female,Guardian,Shelter,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,2/10/2025 23:00,Abuja,medium,gps,9.108222,10.6,7.40412,bystander
95,1/16/2025,20:42,Hotline,Ongoing,FALSE,1/17/2025 5:00,1/18/2025 20:00,Enugu,Domestic Violence,Critical,22,Female,Relative,Shelter,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",FALSE,,Enugu,medium,manual_entry,6.461365,305.9,7.520585,victim
96,2/11/2025,13:26,Dashboard,Ongoing,TRUE,2/13/2025 0:00,2/13/2025 13:00,Abeokuta,Child Abuse,Critical,70,Female,Guardian,Shelter,My teacher beats me with a cane almost every day for small mistakes. I have marks on my back and legs. I am afraid to go to school.,FALSE,,Abeokuta,high,gps,7.10681,11.6,3.401622,victim
97,2/12/2025,3:29,Community Center,Closed,TRUE,2/12/2025 16:00,2/13/2025 15:00,Kano,Domestic Violence,High,33,Female,Colleague,Medical Care,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,2/13/2025 10:00,Kano,low,manual_entry,12.042242,233.8,8.60531,bystander
98,2/12/2025,14:16,Community Center,Ongoing,FALSE,2/12/2025 3:00,2/13/2025 9:00,Owerri,Sexual Assault,Critical,8,Female,Relative,Medical Care,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,2/12/2025 8:00,Owerri,medium,manual_entry,5.467503,82,7.018221,victim
99,1/21/2025,1:06,Dashboard,Closed,TRUE,1/22/2025 17:00,1/23/2025 19:00,Kano,Child Abuse,Critical,59,Female,Partner,Shelter,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,TRUE,1/23/2025 7:00,Kano,high,gps,12.024796,21.2,8.631711,bystander
100,2/13/2025,1:43,Mobile App,Ongoing,FALSE,2/13/2025 5:00,2/13/2025 13:00,Ibadan,Sexual Assault,Critical,58,Female,Neighbor,Counseling,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,2/13/2025 10:00,Ibadan,medium,gps,7.416209,28,3.974988,bystander
101,2/13/2025,4:29,Dashboard,Closed,FALSE,2/14/2025 6:00,2/15/2025 21:00,Benin,Sexual Assault,Critical,10,Male,Stranger,Medical Care,My roommate told me she was assaulted last week. She has been very withdrawn since then. I convinced her to let me report so she can get support.,TRUE,2/15/2025 5:00,Benin,high,gps,6.349203,17.5,5.562114,bystander
102,2/13/2025,22:22,Hotline,Ongoing,FALSE,2/13/2025 6:00,2/13/2025 12:00,Abuja,Sexual Assault,Critical,54,Female,Employer,Medical Care,I was assaulted by someone I considered a friend. He threatened me not to tell anyone. I am finally speaking out because I cannot carry this alone.,FALSE,,Abuja,medium,manual_entry,9.042663,61.6,7.438455,victim
103,2/14/2025,13:34,Dashboard,Ongoing,FALSE,2/15/2025 14:00,2/15/2025 17:00,Bauchi,Domestic Violence,High,20,Female,Partner,Counseling,"He threw me against the wall and broke my phone. I borrowed a neighbour's phone to report. I cannot go back home, it is not safe.",FALSE,,Bauchi,high,gps,10.326443,19.4,9.79512,victim
104,2/15/2025,6:46,Dashboard,Ongoing,TRUE,2/16/2025 10:00,2/18/2025 19:00,Abuja,Harassment,Medium,43,Female,Guardian,Medical Care,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",FALSE,,Abuja,medium,gps,9.036647,15.9,7.41495,bystander
105,2/15/2025,15:57,Community Center,Ongoing,FALSE,2/16/2025 7:00,2/18/2025 4:00,Ibadan,Domestic Violence,High,23,Male,Employer,Counseling,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,2/16/2025 13:00,Ibadan,low,manual_entry,7.328006,198.4,3.913081,bystander
106,2/17/2025,16:59,Dashboard,Closed,TRUE,2/18/2025 19:00,2/20/2025 23:00,Kano,Harassment,Low,17,Female,Neighbor,Shelter,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,2/19/2025 13:00,Kano,high,gps,12.007073,12.9,8.61119,bystander
107,2/18/2025,2:08,Hotline,Ongoing,TRUE,2/19/2025 2:00,2/21/2025 20:00,Bauchi,Domestic Violence,Medium,17,Male,Teacher,Counseling,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",FALSE,,Bauchi,medium,manual_entry,10.330996,236,9.816627,victim
108,2/18/2025,20:55,Dashboard,Ongoing,TRUE,2/19/2025 0:00,2/21/2025 16:00,Uyo,Domestic Violence,Medium,30,Female,Guardian,Counseling,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,2/19/2025 1:00,Uyo,medium,gps,5.058918,8.3,7.886525,bystander
109,2/18/2025,23:45,Dashboard,Ongoing,FALSE,2/19/2025 21:00,2/22/2025 12:00,Uyo,Domestic Violence,Medium,59,Female,Colleague,Counseling,My colleague came to work today with a swollen eye. She said she fell but I do not believe her. I am reporting because I am concerned for her.,TRUE,2/20/2025 8:00,Uyo,high,gps,5.02024,22.7,7.937449,bystander
110,2/19/2025,12:05,Community Center,Ongoing,FALSE,2/19/2025 1:00,2/22/2025 0:00,Owerri,Sexual Assault,Critical,25,Female,Colleague,Shelter,My uncle assaulted me last weekend when everyone else had gone out. I could not scream. I have not been able to eat or sleep since then.,TRUE,2/19/2025 5:00,Owerri,low,manual_entry,5.498563,257.7,7.068222,victim
111,2/20/2025,14:17,Dashboard,Ongoing,FALSE,2/21/2025 8:00,2/22/2025 22:00,Kaduna,Sexual Assault,Critical,35,Female,Partner,Counseling,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,2/21/2025 13:00,Kaduna,high,gps,10.526261,29.5,7.423331,victim
112,1/23/2025,18:19,Mobile App,Closed,TRUE,1/24/2025 12:00,1/25/2025 7:00,Enugu,Harassment,Low,65,Female,Stranger,Shelter,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,TRUE,1/25/2025 1:00,Enugu,medium,gps,6.417767,17.7,7.533172,victim
113,2/21/2025,6:29,Community Center,Closed,FALSE,2/21/2025 18:00,2/24/2025 0:00,Benin,Others,Low,51,Female,Stranger,Shelter,My elderly neighbour was beaten and robbed inside her compound. She is hospitalised now. I am reporting on her behalf as her family is being contacted.,TRUE,2/22/2025 5:00,Benin,medium,manual_entry,6.31152,419.2,5.578099,bystander
114,2/7/2025,9:36,Community Center,Ongoing,FALSE,2/8/2025 14:00,2/11/2025 5:00,Abuja,Domestic Violence,High,49,Female,Employer,Shelter,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,FALSE,,Abuja,medium,manual_entry,9.123801,205.3,7.38791,bystander
115,2/22/2025,12:00,Mobile App,Closed,TRUE,2/22/2025 21:00,2/23/2025 22:00,Enugu,Sexual Assault,Critical,21,Female,Colleague,Counseling,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,2/23/2025 20:00,Enugu,high,gps,6.497605,10.8,7.559514,bystander
116,2/22/2025,13:07,Hotline,Ongoing,FALSE,2/22/2025 21:00,2/25/2025 10:00,Benin,Sexual Assault,Critical,20,Male,Spouse,Legal Aid,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,FALSE,,Benin,medium,manual_entry,6.364481,494.8,5.603964,victim
117,2/22/2025,15:30,Dashboard,Ongoing,FALSE,2/22/2025 3:00,2/22/2025 20:00,Owerri,Harassment,High,10,Female,Guardian,Legal Aid,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,2/22/2025 13:00,Owerri,high,gps,5.49129,26.9,7.032552,bystander
118,2/23/2025,3:33,Community Center,Ongoing,FALSE,2/24/2025 10:00,2/26/2025 21:00,Onitsha,Domestic Violence,Medium,31,Female,Neighbor,Medical Care,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,2/24/2025 13:00,Onitsha,low,manual_entry,6.112324,83.7,6.809245,bystander
119,2/13/2025,3:37,Community Center,Closed,TRUE,2/14/2025 16:00,2/16/2025 19:00,Onitsha,Harassment,Medium,15,Male,Employer,Counseling,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,2/15/2025 13:00,Onitsha,medium,manual_entry,6.120877,433.6,6.739432,bystander
120,2/25/2025,5:45,Hotline,Ongoing,TRUE,2/26/2025 17:00,3/1/2025 8:00,Onitsha,Sexual Assault,Critical,47,Male,Employer,Medical Care,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,FALSE,,Onitsha,low,manual_entry,6.157347,155.6,6.754711,bystander
121,2/25/2025,23:09,Community Center,Ongoing,FALSE,2/27/2025 0:00,2/27/2025 12:00,Abeokuta,Sexual Assault,High,30,Female,Employer,Medical Care,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,2/27/2025 2:00,Abeokuta,low,manual_entry,7.191546,249.7,3.407293,bystander
122,2/25/2025,23:40,Mobile App,Ongoing,FALSE,2/25/2025 3:00,2/26/2025 21:00,Kaduna,Domestic Violence,Medium,44,Female,Relative,Legal Aid,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",FALSE,,Kaduna,high,gps,10.551986,15.8,7.403516,victim
123,2/26/2025,1:42,Mobile App,Ongoing,FALSE,2/27/2025 3:00,2/28/2025 3:00,Abuja,Child Abuse,Critical,60,Female,Stranger,Counseling,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,TRUE,2/27/2025 5:00,Abuja,high,gps,9.028046,20.5,7.441432,victim
124,2/7/2025,7:20,Mobile App,Closed,FALSE,2/8/2025 14:00,2/9/2025 9:00,Enugu,Child Abuse,Critical,43,Female,Neighbor,Legal Aid,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,TRUE,2/8/2025 22:00,Enugu,high,gps,6.451218,16.5,7.593065,victim
125,2/26/2025,10:18,Community Center,Closed,TRUE,2/26/2025 19:00,3/1/2025 17:00,Enugu,Harassment,Medium,70,Female,Relative,Legal Aid,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,2/27/2025 1:00,Enugu,medium,manual_entry,6.504762,494.4,7.581701,bystander
126,2/26/2025,22:02,Hotline,Ongoing,TRUE,2/27/2025 21:00,3/1/2025 6:00,Bauchi,Domestic Violence,High,65,Male,Neighbor,Counseling,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,TRUE,2/28/2025 2:00,Bauchi,medium,manual_entry,10.295245,434,9.83271,victim
127,2/26/2025,23:48,Community Center,Closed,FALSE,2/27/2025 1:00,2/28/2025 23:00,Kaduna,Domestic Violence,High,65,Female,Colleague,Shelter,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,2/27/2025 20:00,Kaduna,medium,manual_entry,10.545614,59.9,7.398192,bystander
128,2/27/2025,7:08,Dashboard,Ongoing,FALSE,2/27/2025 1:00,2/27/2025 8:00,Onitsha,Domestic Violence,High,14,Female,Partner,Legal Aid,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",FALSE,,Onitsha,high,gps,6.109749,24.4,6.79268,victim
129,2/27/2025,11:05,Hotline,Ongoing,FALSE,2/27/2025 23:00,3/1/2025 4:00,Jos,Sexual Assault,Critical,68,Female,Guardian,Legal Aid,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,2/28/2025 9:00,Jos,low,manual_entry,9.940115,332.7,8.877903,victim
130,3/2/2025,6:48,Dashboard,Ongoing,TRUE,3/3/2025 5:00,3/3/2025 10:00,Jos,Harassment,Medium,39,Female,Relative,Shelter,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,3/3/2025 17:00,Jos,high,gps,9.903506,13.2,8.818018,bystander
131,2/14/2025,12:59,Hotline,Ongoing,FALSE,2/14/2025 13:00,2/15/2025 6:00,Onitsha,Domestic Violence,High,28,Female,Spouse,Medical Care,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,FALSE,,Onitsha,medium,manual_entry,6.154301,288.9,6.836005,bystander
